,shipped_date,sku,qty,revenue,COGS,month,day,dayofweek,weekofyear,is_even_day
0,2021-01-01,FJDJ6B,5822.0,162934.49,89036.58,1,1,4,53,0
1,2021-01-01,VJK56C,984.0,206626.22,52348.8,1,1,4,53,0
2,2021-01-01,67LPLP,2576.0,100943.14,72128.0,1,1,4,53,0
3,2021-01-01,6HSD4J,1078.0,52806.91,33806.08,1,1,4,53,0
4,2021-01-01,7XL27C,306.0,55490.65,17564.4,1,1,4,53,0
5,2021-01-01,LHR5LZ,2772.0,85338.79000000001,37044.0,1,1,4,53,0
6,2021-01-01,4OCITK,3472.0,58280.99,34025.6,1,1,4,53,0
7,2021-01-01,1JKADT,3038.0,46742.67,33627.72,1,1,4,53,0
8,2021-01-01,HK1R6J,144.0,46365.99,19404.0,1,1,4,53,0
9,2021-01-01,Y6HWKQ,656.0,21336.73,13776.0,1,1,4,53,0
10,2021-01-02,FJDJ6B,0.0,0.0,0.0,1,2,5,53,1
11,2021-01-02,VJK56C,0.0,0.0,0.0,1,2,5,53,1
12,2021-01-02,67LPLP,0.0,0.0,0.0,1,2,5,53,1
13,2021-01-02,6HSD4J,0.0,0.0,0.0,1,2,5,53,1
14,2021-01-02,7XL27C,0.0,0.0,0.0,1,2,5,53,1
15,2021-01-02,LHR5LZ,0.0,0.0,0.0,1,2,5,53,1
16,2021-01-02,4OCITK,0.0,0.0,0.0,1,2,5,53,1
17,2021-01-02,1JKADT,0.0,0.0,0.0,1,2,5,53,1
18,2021-01-02,HK1R6J,0.0,0.0,0.0,1,2,5,53,1
19,2021-01-02,Y6HWKQ,0.0,0.0,0.0,1,2,5,53,1
20,2021-01-03,FJDJ6B,4920.0,137691.12,75499.37,1,3,6,53,0
21,2021-01-03,VJK56C,984.0,192851.37,51017.12,1,3,6,53,0
22,2021-01-03,67LPLP,3036.0,118968.69,85640.55,1,3,6,53,0
23,2021-01-03,6HSD4J,882.0,43205.65,27659.52,1,3,6,53,0
24,2021-01-03,7XL27C,391.0,70904.72,22443.4,1,3,6,53,0
25,2021-01-03,LHR5LZ,1680.0,51720.479999999996,28859.6,1,3,6,53,0
26,2021-01-03,4OCITK,3410.0,57240.26,33674.21,1,3,6,53,0
27,2021-01-03,1JKADT,3430.0,52363.76,36846.43,1,3,6,53,0
28,2021-01-03,HK1R6J,144.0,46365.98,20160.0,1,3,6,53,0
29,2021-01-03,Y6HWKQ,902.0,29338.0,18942.0,1,3,6,53,0
30,2021-01-04,FJDJ6B,0.0,0.0,0.0,1,4,0,1,1
31,2021-01-04,VJK56C,0.0,0.0,0.0,1,4,0,1,1
32,2021-01-04,67LPLP,0.0,0.0,0.0,1,4,0,1,1
33,2021-01-04,6HSD4J,0.0,0.0,0.0,1,4,0,1,1
34,2021-01-04,7XL27C,0.0,0.0,0.0,1,4,0,1,1
35,2021-01-04,LHR5LZ,0.0,0.0,0.0,1,4,0,1,1
36,2021-01-04,4OCITK,0.0,0.0,0.0,1,4,0,1,1
37,2021-01-04,1JKADT,0.0,0.0,0.0,1,4,0,1,1
38,2021-01-04,HK1R6J,0.0,0.0,0.0,1,4,0,1,1
39,2021-01-04,Y6HWKQ,0.0,0.0,0.0,1,4,0,1,1
40,2021-01-05,FJDJ6B,3198.0,89499.23,48987.46,1,5,1,1,0
41,2021-01-05,VJK56C,1148.0,241063.93,61073.6,1,5,1,1,0
42,2021-01-05,67LPLP,2024.0,79312.46,56672.0,1,5,1,1,0
43,2021-01-05,6HSD4J,980.0,48006.28,30732.8,1,5,1,1,0
44,2021-01-05,7XL27C,102.0,18496.88,5854.8,1,5,1,1,0
45,2021-01-05,LHR5LZ,504.0,15516.150000000001,9490.599999999999,1,5,1,1,0
46,2021-01-05,4OCITK,2263.0,37986.72,22177.4,1,5,1,1,0
47,2021-01-05,1JKADT,1666.0,25633.08,17934.78,1,5,1,1,0
48,2021-01-05,HK1R6J,54.0,17387.25,7182.0,1,5,1,1,0
49,2021-01-05,Y6HWKQ,1558.0,39754.09,27483.12,1,5,1,1,0
50,2021-01-06,FJDJ6B,0.0,0.0,0.0,1,6,2,1,1
51,2021-01-06,VJK56C,0.0,0.0,0.0,1,6,2,1,1
52,2021-01-06,67LPLP,0.0,0.0,0.0,1,6,2,1,1
53,2021-01-06,6HSD4J,0.0,0.0,0.0,1,6,2,1,1
54,2021-01-06,7XL27C,0.0,0.0,0.0,1,6,2,1,1
55,2021-01-06,LHR5LZ,0.0,0.0,0.0,1,6,2,1,1
56,2021-01-06,4OCITK,0.0,0.0,0.0,1,6,2,1,1
57,2021-01-06,1JKADT,0.0,0.0,0.0,1,6,2,1,1
58,2021-01-06,HK1R6J,0.0,0.0,0.0,1,6,2,1,1
59,2021-01-06,Y6HWKQ,0.0,0.0,0.0,1,6,2,1,1
60,2021-01-07,FJDJ6B,1722.0,48191.899999999994,26360.379999999997,1,7,3,1,0
61,2021-01-07,VJK56C,410.0,86094.26,21812.0,1,7,3,1,0
62,2021-01-07,67LPLP,1196.0,46866.46,33488.0,1,7,3,1,0
63,2021-01-07,6HSD4J,294.0,14401.88,9219.84,1,7,3,1,0
64,2021-01-07,7XL27C,68.0,12331.26,3903.2,1,7,3,1,0
65,2021-01-07,LHR5LZ,0.0,0.0,0.0,1,7,3,1,0
66,2021-01-07,4OCITK,558.0,9366.59,5468.4,1,7,3,1,0
67,2021-01-07,1JKADT,490.0,7539.14,5604.62,1,7,3,1,0
68,2021-01-07,HK1R6J,36.0,11591.5,5040.0,1,7,3,1,0
69,2021-01-07,Y6HWKQ,164.0,5334.18,3444.0,1,7,3,1,0
70,2021-01-08,FJDJ6B,0.0,0.0,0.0,1,8,4,1,1
71,2021-01-08,VJK56C,0.0,0.0,0.0,1,8,4,1,1
72,2021-01-08,67LPLP,0.0,0.0,0.0,1,8,4,1,1
73,2021-01-08,6HSD4J,0.0,0.0,0.0,1,8,4,1,1
74,2021-01-08,7XL27C,0.0,0.0,0.0,1,8,4,1,1
75,2021-01-08,LHR5LZ,0.0,0.0,0.0,1,8,4,1,1
76,2021-01-08,4OCITK,0.0,0.0,0.0,1,8,4,1,1
77,2021-01-08,1JKADT,0.0,0.0,0.0,1,8,4,1,1
78,2021-01-08,HK1R6J,0.0,0.0,0.0,1,8,4,1,1
79,2021-01-08,Y6HWKQ,0.0,0.0,0.0,1,8,4,1,1
80,2021-01-09,FJDJ6B,4592.0,128511.70999999999,70370.1,1,9,5,1,0
81,2021-01-09,VJK56C,902.0,189407.37,47986.4,1,9,5,1,0
82,2021-01-09,67LPLP,2944.0,115363.58,82432.0,1,9,5,1,0
83,2021-01-09,6HSD4J,1372.0,67208.79,43025.92,1,9,5,1,0
84,2021-01-09,7XL27C,221.0,40076.58,12685.4,1,9,5,1,0
85,2021-01-09,LHR5LZ,0.0,0.0,0.0,1,9,5,1,0
86,2021-01-09,4OCITK,2914.0,48741.24,28541.58,1,9,5,1,0
87,2021-01-09,1JKADT,3332.0,51266.149999999994,34969.69,1,9,5,1,0
88,2021-01-09,HK1R6J,54.0,17387.24,7560.0,1,9,5,1,0
89,2021-01-09,Y6HWKQ,410.0,13335.46,8610.0,1,9,5,1,0
90,2021-01-10,FJDJ6B,0.0,0.0,0.0,1,10,6,1,1
91,2021-01-10,VJK56C,0.0,0.0,0.0,1,10,6,1,1
92,2021-01-10,67LPLP,0.0,0.0,0.0,1,10,6,1,1
93,2021-01-10,6HSD4J,0.0,0.0,0.0,1,10,6,1,1
94,2021-01-10,7XL27C,0.0,0.0,0.0,1,10,6,1,1
95,2021-01-10,LHR5LZ,0.0,0.0,0.0,1,10,6,1,1
96,2021-01-10,4OCITK,0.0,0.0,0.0,1,10,6,1,1
97,2021-01-10,1JKADT,0.0,0.0,0.0,1,10,6,1,1
98,2021-01-10,HK1R6J,0.0,0.0,0.0,1,10,6,1,1
99,2021-01-10,Y6HWKQ,0.0,0.0,0.0,1,10,6,1,1
100,2021-01-11,FJDJ6B,4182.0,117037.45999999999,64072.18,1,11,0,2,0
101,2021-01-11,VJK56C,738.0,154969.67,39261.6,1,11,0,2,0
102,2021-01-11,67LPLP,1932.0,75707.35,54096.0,1,11,0,2,0
103,2021-01-11,6HSD4J,735.0,36004.71,23049.6,1,11,0,2,0
104,2021-01-11,7XL27C,272.0,49325.02,15612.8,1,11,0,2,0
105,2021-01-11,LHR5LZ,84.0,2586.02,2275.7,1,11,0,2,0
106,2021-01-11,4OCITK,1767.0,29660.86,17316.6,1,11,0,2,0
107,2021-01-11,1JKADT,1666.0,25633.08,17934.78,1,11,0,2,0
108,2021-01-11,HK1R6J,108.0,34774.49,15120.0,1,11,0,2,0
109,2021-01-11,Y6HWKQ,738.0,24003.82,15498.0,1,11,0,2,0
110,2021-01-12,FJDJ6B,0.0,0.0,0.0,1,12,1,2,1
111,2021-01-12,VJK56C,0.0,0.0,0.0,1,12,1,2,1
112,2021-01-12,67LPLP,0.0,0.0,0.0,1,12,1,2,1
113,2021-01-12,6HSD4J,0.0,0.0,0.0,1,12,1,2,1
114,2021-01-12,7XL27C,0.0,0.0,0.0,1,12,1,2,1
115,2021-01-12,LHR5LZ,0.0,0.0,0.0,1,12,1,2,1
116,2021-01-12,4OCITK,0.0,0.0,0.0,1,12,1,2,1
117,2021-01-12,1JKADT,0.0,0.0,0.0,1,12,1,2,1
118,2021-01-12,HK1R6J,0.0,0.0,0.0,1,12,1,2,1
119,2021-01-12,Y6HWKQ,0.0,0.0,0.0,1,12,1,2,1
120,2021-01-13,FJDJ6B,6970.0,195062.41999999998,107140.54000000001,1,13,2,2,0
121,2021-01-13,VJK56C,1394.0,292720.48,74160.8,1,13,2,2,0
122,2021-01-13,67LPLP,2024.0,79312.46,56672.0,1,13,2,2,0
123,2021-01-13,6HSD4J,1127.0,55207.22,35342.72,1,13,2,2,0
124,2021-01-13,7XL27C,221.0,40076.58,12685.4,1,13,2,2,0
125,2021-01-13,LHR5LZ,0.0,0.0,0.0,1,13,2,2,0
126,2021-01-13,4OCITK,2418.0,40588.55,23696.4,1,13,2,2,0
127,2021-01-13,1JKADT,2058.0,31664.39,22418.48,1,13,2,2,0
128,2021-01-13,HK1R6J,108.0,34774.49,15120.0,1,13,2,2,0
129,2021-01-13,Y6HWKQ,574.0,18669.64,12054.0,1,13,2,2,0
130,2021-01-14,FJDJ6B,0.0,0.0,0.0,1,14,3,2,1
131,2021-01-14,VJK56C,0.0,0.0,0.0,1,14,3,2,1
132,2021-01-14,67LPLP,0.0,0.0,0.0,1,14,3,2,1
133,2021-01-14,6HSD4J,0.0,0.0,0.0,1,14,3,2,1
134,2021-01-14,7XL27C,0.0,0.0,0.0,1,14,3,2,1
135,2021-01-14,LHR5LZ,0.0,0.0,0.0,1,14,3,2,1
136,2021-01-14,4OCITK,0.0,0.0,0.0,1,14,3,2,1
137,2021-01-14,1JKADT,0.0,0.0,0.0,1,14,3,2,1
138,2021-01-14,HK1R6J,0.0,0.0,0.0,1,14,3,2,1
139,2021-01-14,Y6HWKQ,0.0,0.0,0.0,1,14,3,2,1
140,2021-01-15,FJDJ6B,5002.0,139985.97,77046.87,1,15,4,2,0
141,2021-01-15,VJK56C,1394.0,292720.48,74160.8,1,15,4,2,0
142,2021-01-15,67LPLP,3956.0,155019.82,110768.0,1,15,4,2,0
143,2021-01-15,6HSD4J,1323.0,64808.48,41489.28,1,15,4,2,0
144,2021-01-15,7XL27C,493.0,89401.61,28298.2,1,15,4,2,0
145,2021-01-15,LHR5LZ,84.0,2586.02,2275.7,1,15,4,2,0
146,2021-01-15,4OCITK,3069.0,51516.240000000005,30204.300000000003,1,15,4,2,0
147,2021-01-15,1JKADT,2646.0,40711.36,28023.1,1,15,4,2,0
148,2021-01-15,HK1R6J,126.0,40570.24,17262.0,1,15,4,2,0
149,2021-01-15,Y6HWKQ,1394.0,45340.55,29274.0,1,15,4,2,0
150,2021-01-16,FJDJ6B,0.0,0.0,0.0,1,16,5,2,1
151,2021-01-16,VJK56C,0.0,0.0,0.0,1,16,5,2,1
152,2021-01-16,67LPLP,0.0,0.0,0.0,1,16,5,2,1
153,2021-01-16,6HSD4J,0.0,0.0,0.0,1,16,5,2,1
154,2021-01-16,7XL27C,0.0,0.0,0.0,1,16,5,2,1
155,2021-01-16,LHR5LZ,0.0,0.0,0.0,1,16,5,2,1
156,2021-01-16,4OCITK,0.0,0.0,0.0,1,16,5,2,1
157,2021-01-16,1JKADT,0.0,0.0,0.0,1,16,5,2,1
158,2021-01-16,HK1R6J,0.0,0.0,0.0,1,16,5,2,1
159,2021-01-16,Y6HWKQ,0.0,0.0,0.0,1,16,5,2,1
160,2021-01-17,FJDJ6B,4756.0,133101.41999999998,73313.58,1,17,6,2,0
161,2021-01-17,VJK56C,1886.0,396033.6,100335.2,1,17,6,2,0
162,2021-01-17,67LPLP,2852.0,111758.47,79856.0,1,17,6,2,0
163,2021-01-17,6HSD4J,1519.0,74409.73,47635.84,1,17,6,2,0
164,2021-01-17,7XL27C,272.0,49325.02,15612.8,1,17,6,2,0
165,2021-01-17,LHR5LZ,0.0,0.0,0.0,1,17,6,2,0
166,2021-01-17,4OCITK,3472.0,58280.99,34025.6,1,17,6,2,0
167,2021-01-17,1JKADT,3038.0,46742.67,33627.72,1,17,6,2,0
168,2021-01-17,HK1R6J,162.0,52161.73,22680.0,1,17,6,2,0
169,2021-01-17,Y6HWKQ,1394.0,45340.55,29274.0,1,17,6,2,0
170,2021-01-18,FJDJ6B,0.0,0.0,0.0,1,18,0,3,1
171,2021-01-18,VJK56C,0.0,0.0,0.0,1,18,0,3,1
172,2021-01-18,67LPLP,0.0,0.0,0.0,1,18,0,3,1
173,2021-01-18,6HSD4J,0.0,0.0,0.0,1,18,0,3,1
174,2021-01-18,7XL27C,0.0,0.0,0.0,1,18,0,3,1
175,2021-01-18,LHR5LZ,0.0,0.0,0.0,1,18,0,3,1
176,2021-01-18,4OCITK,0.0,0.0,0.0,1,18,0,3,1
177,2021-01-18,1JKADT,0.0,0.0,0.0,1,18,0,3,1
178,2021-01-18,HK1R6J,0.0,0.0,0.0,1,18,0,3,1
179,2021-01-18,Y6HWKQ,0.0,0.0,0.0,1,18,0,3,1
180,2021-01-19,FJDJ6B,8118.0,227190.34999999998,124789.9,1,19,1,3,0
181,2021-01-19,VJK56C,984.0,206626.22,52348.8,1,19,1,3,0
182,2021-01-19,67LPLP,1656.0,64892.02,46368.0,1,19,1,3,0
183,2021-01-19,6HSD4J,1225.0,60007.85,38416.0,1,19,1,3,0
184,2021-01-19,7XL27C,272.0,49325.02,15612.8,1,19,1,3,0
185,2021-01-19,LHR5LZ,0.0,0.0,0.0,1,19,1,3,0
186,2021-01-19,4OCITK,3193.0,53597.7,31291.4,1,19,1,3,0
187,2021-01-19,1JKADT,2646.0,40711.36,29144.02,1,19,1,3,0
188,2021-01-19,HK1R6J,216.0,65517.23,29148.84,1,19,1,3,0
189,2021-01-19,Y6HWKQ,2214.0,71066.37,46287.36,1,19,1,3,0
190,2021-01-20,FJDJ6B,0.0,0.0,0.0,1,20,2,3,1
191,2021-01-20,VJK56C,0.0,0.0,0.0,1,20,2,3,1
192,2021-01-20,67LPLP,0.0,0.0,0.0,1,20,2,3,1
193,2021-01-20,6HSD4J,0.0,0.0,0.0,1,20,2,3,1
194,2021-01-20,7XL27C,0.0,0.0,0.0,1,20,2,3,1
195,2021-01-20,LHR5LZ,0.0,0.0,0.0,1,20,2,3,1
196,2021-01-20,4OCITK,0.0,0.0,0.0,1,20,2,3,1
197,2021-01-20,1JKADT,0.0,0.0,0.0,1,20,2,3,1
198,2021-01-20,HK1R6J,0.0,0.0,0.0,1,20,2,3,1
199,2021-01-20,Y6HWKQ,0.0,0.0,0.0,1,20,2,3,1
200,2021-01-21,FJDJ6B,6970.0,193915.57,107360.95999999999,1,21,3,3,0
201,2021-01-21,VJK56C,820.0,172188.52,43624.0,1,21,3,3,0
202,2021-01-21,67LPLP,1932.0,75707.35,54096.0,1,21,3,3,0
203,2021-01-21,6HSD4J,784.0,38405.02,24586.24,1,21,3,3,0
204,2021-01-21,7XL27C,323.0,58573.47,18540.2,1,21,3,3,0
205,2021-01-21,LHR5LZ,504.0,15516.14,7408.8,1,21,3,3,0
206,2021-01-21,4OCITK,3224.0,54118.06,31595.2,1,21,3,3,0
207,2021-01-21,1JKADT,3038.0,46742.67,33627.72,1,21,3,3,0
208,2021-01-21,HK1R6J,180.0,57957.48,25200.0,1,21,3,3,0
209,2021-01-21,Y6HWKQ,984.0,32005.09,20664.0,1,21,3,3,0
210,2021-01-22,FJDJ6B,0.0,0.0,0.0,1,22,4,3,1
211,2021-01-22,VJK56C,0.0,0.0,0.0,1,22,4,3,1
212,2021-01-22,67LPLP,0.0,0.0,0.0,1,22,4,3,1
213,2021-01-22,6HSD4J,0.0,0.0,0.0,1,22,4,3,1
214,2021-01-22,7XL27C,0.0,0.0,0.0,1,22,4,3,1
215,2021-01-22,LHR5LZ,0.0,0.0,0.0,1,22,4,3,1
216,2021-01-22,4OCITK,0.0,0.0,0.0,1,22,4,3,1
217,2021-01-22,1JKADT,0.0,0.0,0.0,1,22,4,3,1
218,2021-01-22,HK1R6J,0.0,0.0,0.0,1,22,4,3,1
219,2021-01-22,Y6HWKQ,0.0,0.0,0.0,1,22,4,3,1
220,2021-01-23,FJDJ6B,4428.0,123922.01,68184.31,1,23,5,3,0
221,2021-01-23,VJK56C,984.0,206626.22,52348.8,1,23,5,3,0
222,2021-01-23,67LPLP,1840.0,72102.24,51520.0,1,23,5,3,0
223,2021-01-23,6HSD4J,1029.0,50406.59,32269.44,1,23,5,3,0
224,2021-01-23,7XL27C,238.0,43159.4,13661.2,1,23,5,3,0
225,2021-01-23,LHR5LZ,1008.0,31032.29,14817.6,1,23,5,3,0
226,2021-01-23,4OCITK,2418.0,40588.55,23696.4,1,23,5,3,0
227,2021-01-23,1JKADT,2548.0,39203.53,28023.1,1,23,5,3,0
228,2021-01-23,HK1R6J,144.0,46365.98,19026.0,1,23,5,3,0
229,2021-01-23,Y6HWKQ,738.0,24003.82,15498.0,1,23,5,3,0
230,2021-01-24,FJDJ6B,0.0,0.0,0.0,1,24,6,3,1
231,2021-01-24,VJK56C,0.0,0.0,0.0,1,24,6,3,1
232,2021-01-24,67LPLP,0.0,0.0,0.0,1,24,6,3,1
233,2021-01-24,6HSD4J,0.0,0.0,0.0,1,24,6,3,1
234,2021-01-24,7XL27C,0.0,0.0,0.0,1,24,6,3,1
235,2021-01-24,LHR5LZ,0.0,0.0,0.0,1,24,6,3,1
236,2021-01-24,4OCITK,0.0,0.0,0.0,1,24,6,3,1
237,2021-01-24,1JKADT,0.0,0.0,0.0,1,24,6,3,1
238,2021-01-24,HK1R6J,0.0,0.0,0.0,1,24,6,3,1
239,2021-01-24,Y6HWKQ,0.0,0.0,0.0,1,24,6,3,1
240,2021-01-25,FJDJ6B,3854.0,107858.04,59321.75,1,25,0,4,0
241,2021-01-25,VJK56C,902.0,189407.37,47986.4,1,25,0,4,0
242,2021-01-25,67LPLP,1748.0,68497.13,48944.0,1,25,0,4,0
243,2021-01-25,6HSD4J,686.0,33604.4,21512.96,1,25,0,4,0
244,2021-01-25,7XL27C,408.0,73987.54,23419.2,1,25,0,4,0
245,2021-01-25,LHR5LZ,672.0,20688.19,9878.4,1,25,0,4,0
246,2021-01-25,4OCITK,2325.0,39027.45,22785.0,1,25,0,4,0
247,2021-01-25,1JKADT,1666.0,25633.08,18376.87,1,25,0,4,0
248,2021-01-25,HK1R6J,162.0,52161.73,22680.0,1,25,0,4,0
249,2021-01-25,Y6HWKQ,1148.0,37339.27,24108.0,1,25,0,4,0
250,2021-01-26,FJDJ6B,0.0,0.0,0.0,1,26,1,4,1
251,2021-01-26,VJK56C,0.0,0.0,0.0,1,26,1,4,1
252,2021-01-26,67LPLP,0.0,0.0,0.0,1,26,1,4,1
253,2021-01-26,6HSD4J,0.0,0.0,0.0,1,26,1,4,1
254,2021-01-26,7XL27C,0.0,0.0,0.0,1,26,1,4,1
255,2021-01-26,LHR5LZ,0.0,0.0,0.0,1,26,1,4,1
256,2021-01-26,4OCITK,0.0,0.0,0.0,1,26,1,4,1
257,2021-01-26,1JKADT,0.0,0.0,0.0,1,26,1,4,1
258,2021-01-26,HK1R6J,0.0,0.0,0.0,1,26,1,4,1
259,2021-01-26,Y6HWKQ,0.0,0.0,0.0,1,26,1,4,1
260,2021-01-27,FJDJ6B,4264.0,119332.31,65392.380000000005,1,27,2,4,0
261,2021-01-27,VJK56C,902.0,189407.37,47986.4,1,27,2,4,0
262,2021-01-27,67LPLP,2024.0,79312.46,56672.0,1,27,2,4,0
263,2021-01-27,6HSD4J,882.0,43205.65,27659.52,1,27,2,4,0
264,2021-01-27,7XL27C,306.0,55490.65,17564.4,1,27,2,4,0
265,2021-01-27,LHR5LZ,0.0,0.0,0.0,1,27,2,4,0
266,2021-01-27,4OCITK,1984.0,33303.42,19443.2,1,27,2,4,0
267,2021-01-27,1JKADT,2058.0,31664.39,22418.48,1,27,2,4,0
268,2021-01-27,HK1R6J,90.0,28978.74,12600.0,1,27,2,4,0
269,2021-01-27,Y6HWKQ,328.0,10668.36,6888.0,1,27,2,4,0
270,2021-01-28,FJDJ6B,0.0,0.0,0.0,1,28,3,4,1
271,2021-01-28,VJK56C,0.0,0.0,0.0,1,28,3,4,1
272,2021-01-28,67LPLP,0.0,0.0,0.0,1,28,3,4,1
273,2021-01-28,6HSD4J,0.0,0.0,0.0,1,28,3,4,1
274,2021-01-28,7XL27C,0.0,0.0,0.0,1,28,3,4,1
275,2021-01-28,LHR5LZ,0.0,0.0,0.0,1,28,3,4,1
276,2021-01-28,4OCITK,0.0,0.0,0.0,1,28,3,4,1
277,2021-01-28,1JKADT,0.0,0.0,0.0,1,28,3,4,1
278,2021-01-28,HK1R6J,0.0,0.0,0.0,1,28,3,4,1
279,2021-01-28,Y6HWKQ,0.0,0.0,0.0,1,28,3,4,1
280,2021-01-29,FJDJ6B,7052.0,197357.27,108688.04999999999,1,29,4,4,0
281,2021-01-29,VJK56C,1804.0,378814.74,95972.8,1,29,4,4,0
282,2021-01-29,67LPLP,15180.0,594843.48,425040.0,1,29,4,4,0
283,2021-01-29,6HSD4J,1519.0,74409.73,47635.84,1,29,4,4,0
284,2021-01-29,7XL27C,391.0,70904.72,22443.4,1,29,4,4,0
285,2021-01-29,LHR5LZ,336.0,10344.1,4939.2,1,29,4,4,0
286,2021-01-29,4OCITK,2325.0,39027.45,22785.0,1,29,4,4,0
287,2021-01-29,1JKADT,2548.0,39203.53,28023.1,1,29,4,4,0
288,2021-01-29,HK1R6J,72.0,23182.99,10080.0,1,29,4,4,0
289,2021-01-29,Y6HWKQ,1722.0,56008.91,36162.0,1,29,4,4,0
290,2021-01-30,FJDJ6B,0.0,0.0,0.0,1,30,5,4,1
291,2021-01-30,VJK56C,0.0,0.0,0.0,1,30,5,4,1
292,2021-01-30,67LPLP,0.0,0.0,0.0,1,30,5,4,1
293,2021-01-30,6HSD4J,0.0,0.0,0.0,1,30,5,4,1
294,2021-01-30,7XL27C,0.0,0.0,0.0,1,30,5,4,1
295,2021-01-30,LHR5LZ,0.0,0.0,0.0,1,30,5,4,1
296,2021-01-30,4OCITK,0.0,0.0,0.0,1,30,5,4,1
297,2021-01-30,1JKADT,0.0,0.0,0.0,1,30,5,4,1
298,2021-01-30,HK1R6J,0.0,0.0,0.0,1,30,5,4,1
299,2021-01-30,Y6HWKQ,0.0,0.0,0.0,1,30,5,4,1
300,2021-01-31,FJDJ6B,8118.0,227190.35,125547.58,1,31,6,4,0
301,2021-01-31,VJK56C,1312.0,275501.63,69798.4,1,31,6,4,0
302,2021-01-31,67LPLP,13616.0,533556.58,381248.0,1,31,6,4,0
303,2021-01-31,6HSD4J,1127.0,55207.22,35342.72,1,31,6,4,0
304,2021-01-31,7XL27C,340.0,61656.28,19516.0,1,31,6,4,0
305,2021-01-31,LHR5LZ,2520.0,77580.72,37044.0,1,31,6,4,0
306,2021-01-31,4OCITK,3534.0,59321.72,34633.2,1,31,6,4,0
307,2021-01-31,1JKADT,3136.0,48250.5,34748.64,1,31,6,4,0
308,2021-01-31,HK1R6J,234.0,70808.98,31260.6,1,31,6,4,0
309,2021-01-31,Y6HWKQ,2214.0,72011.46,46494.0,1,31,6,4,0
310,2021-02-01,FJDJ6B,0.0,0.0,0.0,2,1,0,5,0
311,2021-02-01,VJK56C,0.0,0.0,0.0,2,1,0,5,0
312,2021-02-01,67LPLP,0.0,0.0,0.0,2,1,0,5,0
313,2021-02-01,6HSD4J,0.0,0.0,0.0,2,1,0,5,0
314,2021-02-01,7XL27C,0.0,0.0,0.0,2,1,0,5,0
315,2021-02-01,LHR5LZ,0.0,0.0,0.0,2,1,0,5,0
316,2021-02-01,4OCITK,0.0,0.0,0.0,2,1,0,5,0
317,2021-02-01,1JKADT,0.0,0.0,0.0,2,1,0,5,0
318,2021-02-01,HK1R6J,0.0,0.0,0.0,2,1,0,5,0
319,2021-02-01,Y6HWKQ,0.0,0.0,0.0,2,1,0,5,0
320,2021-02-02,FJDJ6B,7790.0,218010.94,119887.94,2,2,1,5,1
321,2021-02-02,VJK56C,1886.0,396033.6,100335.2,2,2,1,5,1
322,2021-02-02,67LPLP,2484.0,97338.02,70817.1,2,2,1,5,1
323,2021-02-02,6HSD4J,980.0,48006.28,30732.8,2,2,1,5,1
324,2021-02-02,7XL27C,425.0,77070.35,24395.0,2,2,1,5,1
325,2021-02-02,LHR5LZ,504.0,15516.14,7408.8,2,2,1,5,1
326,2021-02-02,4OCITK,3286.0,55158.8,32330.9,2,2,1,5,1
327,2021-02-02,1JKADT,2940.0,45234.840000000004,32506.8,2,2,1,5,1
328,2021-02-02,HK1R6J,180.0,57957.48,25200.0,2,2,1,5,1
329,2021-02-02,Y6HWKQ,2296.0,74678.55,48216.0,2,2,1,5,1
330,2021-02-03,FJDJ6B,0.0,0.0,0.0,2,3,2,5,0
331,2021-02-03,VJK56C,0.0,0.0,0.0,2,3,2,5,0
332,2021-02-03,67LPLP,0.0,0.0,0.0,2,3,2,5,0
333,2021-02-03,6HSD4J,0.0,0.0,0.0,2,3,2,5,0
334,2021-02-03,7XL27C,0.0,0.0,0.0,2,3,2,5,0
335,2021-02-03,LHR5LZ,0.0,0.0,0.0,2,3,2,5,0
336,2021-02-03,4OCITK,0.0,0.0,0.0,2,3,2,5,0
337,2021-02-03,1JKADT,0.0,0.0,0.0,2,3,2,5,0
338,2021-02-03,HK1R6J,0.0,0.0,0.0,2,3,2,5,0
339,2021-02-03,Y6HWKQ,0.0,0.0,0.0,2,3,2,5,0
340,2021-02-04,FJDJ6B,10332.0,289151.35,159223.01,2,4,3,5,1
341,2021-02-04,VJK56C,3280.0,688754.08,174496.0,2,4,3,5,1
342,2021-02-04,67LPLP,3036.0,116651.58,84210.87,2,4,3,5,1
343,2021-02-04,6HSD4J,1323.0,64808.48,41489.28,2,4,3,5,1
344,2021-02-04,7XL27C,374.0,67821.91,21467.6,2,4,3,5,1
345,2021-02-04,LHR5LZ,0.0,0.0,0.0,2,4,3,5,1
346,2021-02-04,4OCITK,4309.0,72330.87999999999,42356.3,2,4,3,5,1
347,2021-02-04,1JKADT,3626.0,55789.64,40353.26,2,4,3,5,1
348,2021-02-04,HK1R6J,270.0,86936.22,37800.0,2,4,3,5,1
349,2021-02-04,Y6HWKQ,2624.0,82511.64,54484.08,2,4,3,5,1
350,2021-02-05,FJDJ6B,0.0,0.0,0.0,2,5,4,5,0
351,2021-02-05,VJK56C,0.0,0.0,0.0,2,5,4,5,0
352,2021-02-05,67LPLP,0.0,0.0,0.0,2,5,4,5,0
353,2021-02-05,6HSD4J,0.0,0.0,0.0,2,5,4,5,0
